shap_frequency,shap_recency_days,shap_monetary,shap_avg_order_value,shap_customer_lifespan,shap_avg_purchase_interval_days,customer_unique_id
-0.008009815298934202,-0.3542776912018611,-238.39621881490731,0.3468436212408702,-0.017114036083003704,0.025004973288943407,31809
-0.011657609377763722,-3.401518008431766,-29.77785800404604,0.2314533606052991,-0.019676113956681826,-0.000128733052528474,44646
-0.004225655722195446,0.5153669952806804,-312.87035370171094,0.7482314143049301,-0.01493126836506139,0.038427070946955036,82407
-0.009218773900430879,1.3245593873070391,37.927263798764876,0.3099636793761079,-0.007055432456987531,0.015881480682431358,51301
0.0015827853596930598,0.36598513843358,-200.52587926135416,0.0055630829214594335,-0.03201835660957737,0.01924571669756482,26464
-0.008775592661524879,-0.20194739916203613,-109.82867614097334,0.1898095567522648,-0.020079846557348468,0.013176956770694286,50740
-0.008074712208279052,0.36363358624343667,103.17025930316245,-1.9038599913507457,-0.051274381642165655,-0.011527119533947696,19390
0.0028618964696870437,-3.664770167301181,391.9574604552989,0.6428628818380334,-0.09627458620484133,-0.041618922261697035,24543
-0.006359294433825028,-0.07797217410073243,-283.52327636036597,0.782509494397402,-0.016554216335268636,0.02889601730658425,81425
-0.0047822320998246095,0.25435492936257786,-221.4066502814271,0.08879217787383571,-0.019283886028374195,0.02333059556565383,33317
0.0014023774961606193,0.3613048401033205,-210.60649778483761,0.04022347929314739,-0.02230296092481375,0.025330241021116546,84891
-0.006896617254396103,0.5233692803642441,-81.01053659320391,-2.3939024584762407,-0.017490626656426308,0.03763629380639905,13943
0.0001382684869584115,0.48785896605258355,-151.90722406276936,-0.21838815308805576,-0.023988238376797696,0.015961792577202132,86403
-0.0063793847559449725,0.11878742950008353,-246.06375050642967,0.21081082075461655,-0.01993458952772664,0.030235803603792247,9093
-0.007309557666701973,-0.3913949691795821,-274.7547902261692,0.5463999901701306,-0.016276699494904925,0.03043951940289825,1060
-0.0013082352766295288,-0.5415044699332041,-160.40439249544121,0.23431407442161672,-0.021674452485647082,0.019066386644952294,75461
-0.011537180579458678,1.4191997368549567,-22.001926210493675,0.4806276379716617,0.013413097076563704,0.03770663171707714,28098
0.0013132752524298054,-0.3016763897149603,-195.205582812058,-0.3062307569229091,-0.022716596685047896,0.024288096733397883,67629
-0.022550239510846747,3.4236972314732483,-23.360000486340994,0.025025822767311218,0.004416730755938978,0.023086511982639668,78205
-0.013965465459035646,0.9688938914106046,13.839918961046378,0.08212824897057762,-0.005850392436230059,0.01900374845068673,35499
-1.2153269016837085,-30.50639570832358,2641.025195093249,-62.36028190419609,-1.6769254957354507,-0.006761971214856459,10054
-0.009172377035436035,-0.7561603499180944,-251.72227287114742,0.6406100991659551,-0.015585770515994793,0.03081416181515825,64844
-0.007344524985187901,0.4300148929199083,-269.00860478252775,0.5724692702272182,-0.01798957466391009,0.02958334613893689,92687
-0.0022331150778890953,0.24609028628237462,-244.8565200486525,0.17361049139850915,-0.020513468327661846,0.031374076168508146,3030
-0.0011385899957000712,-0.12799813499291912,-134.96260245227046,-1.0378988071988315,-0.010216726861930259,0.033723828675921975,59043
0.0041228102867254274,-0.018341822239286563,-227.9787463533732,0.8042022004053406,-0.021251176067138503,0.024340162848478928,31414
-0.007021644590594908,0.5120055974585003,-246.7675073118754,0.07637217476115342,-0.016622287259453115,0.028893808107772343,35412
-0.004275366235650483,0.4486162436727487,-288.5489300803971,0.17219393792639137,-0.01758127657809901,0.041714934346536336,5428
-0.0036708893492381506,1.1786313739417262,-133.36928770985338,-1.8227341467043607,0.010507310345662853,0.026717965470339288,56514
-0.0018466691478666083,-0.11915505749358021,-235.95307658278,-0.29968664684661406,-0.019632169345107375,0.032106172875750995,89594
-0.0019265394529276343,0.06440974160360463,-288.3838605506988,0.32369873274643923,-0.01951294928288366,0.039557081735144016,79521
-0.00820327242244415,-0.0031965947003878524,-260.82159330520125,0.9193795325337527,-0.016110057677917684,0.029274601455462654,26908
-0.000669045853843623,-0.07744701252386266,-301.1174443527905,0.6657203483998059,-0.01682141249366405,0.04345771978854486,43479
-0.006601011098032189,0.03607921614951923,-114.96539075982926,0.8646782037168564,-0.01801440620795657,0.016168969323574877,7323
-0.018805983188866775,-0.5504814074176647,238.28584478453504,-0.9250588002980776,0.014714999249207363,0.03822607136224002,30272
-0.0035927665042910363,-0.9859836730033468,-267.57176979155463,0.5622983701716958,-0.014937842891076282,0.028615486090098747,6933
0.00577075271580227,-0.3452517694335106,-210.6252181830989,-0.8489979232343673,-0.018700029432589693,0.03125519003686626,14043
-0.008424779376753387,0.377678740141518,101.48794582587816,-2.479374854866328,-0.060822122626111134,-0.011375435726014882,85025
-0.0006668854468730653,-0.06267945234627442,-235.92532177165293,0.07154969710689585,-0.019108778373443203,0.03198663629998757,78708
-0.009310362505018151,0.04193590950103386,-252.82808820765783,0.3594255874895219,-0.01576825489431561,0.030421952591738233,85723
-0.007063224691730784,0.16146613292492312,-109.72514792086069,0.1418038704910165,-0.022183649598479963,0.020514649641363004,71930
-0.009952230434988229,0.5229547383567914,-7.250710442866844,-0.14265090194286745,0.01006735005201216,0.07207421580428529,31056
-0.0063264031582141,-2.88631691914726,260.5324913916309,3.63904752392037,-0.0035020436102679623,-0.201547273778296,81732
-0.01322657766215042,-0.6104656931978444,-6.919146673567587,1.2514331799226264,0.01961027313595348,0.1123595236832788,52020
-0.00999558942321722,-1.0411774601188315,-58.15493584106434,-1.2525700704349845,-0.032952391853865386,0.02194368380983361,18572
-0.005221522694248004,0.254913767257787,-276.7631320191587,0.18799383285347193,-0.017580967444746794,0.03438402910459186,74350
-0.008163500276637151,0.3953720582783845,-216.69172034125572,0.5705924495805922,-0.01962450667476318,0.019485341462116782,20947
0.02748991562979592,-4.671990270646517,230.31409200345277,-4.41582326743369,-0.009432990802270797,0.21190855347464227,44680
-0.0032892715366920986,1.1246162039277503,-93.08247944363413,-3.766619686378344,-0.021086100483093024,0.020364177491686276,53116
-0.004846096524814658,-0.6095506850494145,-306.9114732709541,0.9235853422534573,-0.017126434124320116,0.033442703645146545,1714
-0.0020581373887062957,-0.24979127970343937,-300.69650373365727,0.6753991851742955,-0.016629576529741966,0.03302683580019932,17012
-0.0018893618492376,-0.8526103665939425,-183.3923921631137,-1.0691070871672723,-0.02117192405003719,0.029283283839068804,83900
